shap_0,shap_1,shap_2,shap_3,shap_4,shap_5,shap_6,shap_7,shap_8,shap_9,shap_10,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10
0.4034872838748503,-0.04983334821649598,-0.03469236281125481,-0.000134085306403936,-0.007559236867283642,-0.12859919417044363,0.0,0.0,0.0070016385513948605,0.0017921200394563487,0.03221541923671754,1.6444445,0.0924,0.0077,0.33333334,1.1,1.3333334,0.0,0.0,1.7,0.008533333,0.6666667
-0.023893295487969896,-0.04086302762026558,-0.020325578031411565,-0.0003610251115696755,-0.0011434507922765326,-0.03922901955379293,0.0,0.0,0.002259080468889534,-6.827705566439524e-05,-0.0568753117370006,0.75555557,0.3548,0.065966666,0.2820513,0.8,1.3333334,0.0,0.0,1.7411765,0.0179,1.3333334
0.05467131447351691,-0.0900749657765255,-0.019052288626564256,-0.0020927445508042088,-0.0015056761852432396,-0.051093596567645304,0.0,0.0,0.0011069775311351726,0.002117283690229423,-0.07458164030601822,1.1555556,0.0,0.031033333,0.07692308,0.8,1.3333334,0.0,0.0,1.7235295,0.0055,1.3333334
-0.10053488369800723,-0.11462605622811413,-0.034200864518851216,0.009476691638547906,0.0004873577948119323,0.09273975419322537,0.0,0.0,-0.010173357477333252,-0.000500360986871006,-0.02124261175774402,0.5777778,0.0,0.0395,0.35897437,0.9,0.0,0.0,0.0,1.9764706,0.0937,0.6666667
-0.12239052255113533,-0.10105055289842754,-0.03436002901807779,2.9827389713077412e-05,0.0032346768327303024,0.0833147712141696,0.0,0.0,-0.0027663408276368193,-0.0016037190764313074,-0.004424647033265382,0.44444445,0.0,0.021066668,1.0256411,0.9,0.0,0.0,0.0,1.7941177,0.0176,0.6666667
-0.16241023197243243,-0.1085640555090616,-0.038149636382030824,-0.011920208669875292,-0.0029878560743624096,0.09121918721319473,0.0,0.0,-0.0029744102430083103,0.002825556761260506,0.060261548075940356,0.35555556,0.019,0.0104,1.5897436,1.5,0.0,0.0,0.0,1.7352941,0.008166667,0.0
-0.1275083046795801,-0.08114025589394988,-0.016336366313897642,-0.015955119565973796,0.0015521486600038375,0.015969636796893782,0.0,0.0,-0.00026142538324016104,-0.00017448393226349168,0.043325623544689315,0.044444446,0.0,0.019366667,1.7692307,0.8,0.6666667,0.0,0.0,1.8,0.019533332,0.0
-0.1089332566107071,-0.09213309185567821,-0.03655724332472898,-0.0015228956620099324,0.000493718462824394,0.01054767859351728,0.0,0.0,-0.004109410563854257,-0.002250994452275374,0.055151483303768734,0.4888889,0.0294,0.0012333334,1.1282052,1.1,0.6666667,0.0,0.0,1.8941176,0.010733333,0.0
-0.0419669146946438,-0.07683851915564173,-0.011855597596049691,-0.00042666880690528375,-0.002624090063657171,-0.018255858334979978,0.0,0.0,0.0020913330713791824,-0.00041093206430610143,-0.030251245040068035,0.26666668,0.0,0.0,0.9230769,1.7,1.3333334,0.0,0.0,1.5882353,0.0,1.3333334
-0.045731473163564886,-0.06589737421682648,-0.00519659365396281,0.0030524228399310058,-0.004716381236263362,-0.020549783290217814,0.0,0.0,0.0005793679139143582,-0.0011754061591325842,-0.04090377568045083,0.13333334,0.0,0.14396666,0.7692308,1.6,1.3333334,0.0,0.0,1.7117647,0.0027333333,2.0
